0001;10;00;M;000030000000000;1855;;201704;4;58519
0001;10;00;M;000270000000000;1855;;109578;5;225926
0001;10;00;M;000270000000000;1855;;104442;12;442222
0001;10;00;M;000270000000000;1855;;103062;1;120185
0001;10;00;M;000270000000000;1855;;109728;15;1177778
0002;10;00;M;000170000000000;1855;;105918;1;25741
0001;10;00;M;000030000000000;1855;;102633;1;11852
0001;10;00;M;000270000000000;1855;;104400;4;54815
0001;10;00;M;000270000000000;1855;;105020;1;14630
0001;10;00;M;000030000000000;1855;;100614;37;198704
0001;10;00;M;000030000000000;1855;;104554;12;53333
0001;10;00;M;000270000000000;1855;;109738;5;244444
0020;10;00;M;000180000000000;1855;;201604;14;49000
0001;10;00;M;000030000000000;1855;;202568;1;9074
0002;10;00;M;000170000000000;1855;;102001;6;121111
0001;10;00;M;000270000000000;1855;;109709;3;49444
0001;10;00;M;000030000000000;1855;;201269;21;132222
0001;10;00;M;000030000000000;1855;;101641;80;0
0001;10;00;M;000030000000000;1855;;201211;13;81852
0001;10;00;M;000030000000000;1855;;201206;11;69259
0001;10;00;M;000270000000000;1855;;102928;15;747222
0001;10;00;M;000270000000000;1855;;104453;2;47778
0001;10;00;M;000270000000000;1855;;104470;4;254815
0001;10;00;M;000270000000000;1855;;109329;8;568889
0001;10;00;M;000270000000000;1855;;107831;2;99630
0001;10;00;M;000270000000000;1855;;105004;4;195556
0001;10;00;M;000270000000000;1855;;109723;3;166111
0001;10;00;M;000270000000000;1855;;104637;17;988519
0001;10;00;M;000030000000000;1855;;200000;16;189630
0001;10;00;M;000030000000000;1855;;104446;7;57037
0001;10;00;M;000030000000000;1855;;200007;3;35556
0001;10;00;M;000030000000000;1855;;102102;7;70000
0001;10;00;M;000030000000000;1855;;100999;14;75185
0001;10;00;M;000030000000000;1855;;201146;33;207778
0001;10;00;M;000270000000000;1855;;109730;6;0
0001;10;00;M;000270000000000;1855;;109731;2;129259
0001;10;00;M;000270000000000;1855;;108298;4;0
0001;10;00;M;000270000000000;1855;;101433;2;0
0001;10;00;M;000270000000000;1855;;104438;3;213333
0002;10;00;M;000170000000000;1855;;104219;1;15556
0002;10;00;M;000170000000000;1855;;200611;3;296667
0002;10;00;M;000170000000000;1855;;202613;1;107222
0001;10;00;M;000270000000000;1855;;100972;23;0
0001;10;00;M;000030000000000;1855;;200644;28;176296
0001;10;00;M;000270000000000;1855;;104476;5;225926
0001;10;00;M;000270000000000;1855;;109708;2;32963
0001;10;00;M;000270000000000;1855;;109707;1;16481
0001;10;00;M;000270000000000;1855;;104358;1;21111
0001;10;00;M;000270000000000;1855;;105340;15;1386111
0001;10;00;M;000030000000000;1855;;104355;7;63519
0001;10;00;M;000030000000000;1855;;108191;7;0
0001;10;00;M;000030000000000;1855;;102747;15;108333
0001;10;00;M;000270000000000;1855;;107176;10;831481
0001;10;00;M;000270000000000;1855;;109739;7;582037
0001;10;00;M;000270000000000;1855;;107524;7;309815
0001;10;00;M;000270000000000;1855;;109325;2;145926
0001;10;00;M;000270000000000;1855;;104454;2;162593
0001;10;00;M;000030000000000;1855;;102751;3;24444
0001;10;00;M;000030000000000;1855;;102635;8;65185
0001;10;00;M;000270000000000;1855;;104353;16;1330370
0001;10;00;M;000270000000000;1855;;102172;2;10741
